dataset,extraction,layer,auc_vs_all_controls,auc_vs_neutral,auc_std
S2_3P,final_token,55,0.8594999999999999,0.8045,0.05771481612203231
S2_3P,final_token,56,0.844,0.797,0.05243090691567334
S2_3P,final_token,57,0.8285,0.7849999999999999,0.040975602497095746
S2_3P,final_token,58,0.8285,0.7735,0.03970516339218364
S2_3P,final_token,59,0.851,0.783,0.041340053217188776
S2_3P,final_token,60,0.8554999999999999,0.7865,0.03915992849840252
S2_3P,final_token,61,0.851,0.7859999999999999,0.04454211490264014
S2_3P,final_token,62,0.857,0.7795,0.043657759905886113
S2_3P,final_token,63,0.8634999999999999,0.781,0.04490545623863539
S2_3P,final_token,64,0.8734999999999999,0.765,0.0455411901469428
S2_3P,final_token,65,0.8685,0.7605000000000001,0.04383491758860737
