dataset,extraction,layer,auc_vs_all_controls,auc_vs_neutral,auc_std
S2_1P,final_token,40,0.9765,0.861,0.0143701078631999
S2_1P,final_token,41,0.975,0.8535,0.016124515496597113
S2_1P,final_token,42,0.9730000000000001,0.837,0.016385969608173942
S2_1P,final_token,43,0.975,0.8314999999999999,0.013784048752090234
S2_1P,final_token,44,0.9850000000000001,0.8305,0.009082951062292446
S2_1P,final_token,45,0.9865,0.8295,0.008888194417315561
S2_1P,final_token,46,0.9865,0.8285,0.006999999999999995
S2_1P,final_token,47,0.992,0.8455,0.008717797887081356
S2_1P,final_token,48,0.9875,0.8425,0.009874208829065765
S2_1P,final_token,49,0.9914999999999999,0.8399999999999999,0.009695359714832645
S2_1P,final_token,50,0.9904999999999999,0.842,0.01077032961426901
S2_1P,final_token,51,0.992,0.8404999999999999,0.007968688725254634
S2_1P,final_token,52,0.9914999999999999,0.8424999999999999,0.010908712114635719
S2_1P,final_token,53,0.992,0.8390000000000001,0.010049875621120908
S2_1P,final_token,54,0.9935,0.843,0.011789826122551602
S2_1P,final_token,55,0.993,0.86,0.012786711852544408
S2_1P,final_token,56,0.9925,0.8725000000000002,0.012649110640673505
S2_1P,final_token,57,0.9925,0.8805,0.012649110640673505
S2_1P,final_token,58,0.992,0.8815,0.013638181696985824
S2_1P,final_token,59,0.992,0.8825,0.013638181696985824
S2_1P,final_token,60,0.993,0.891,0.011661903789690611
S2_1P,final_token,61,0.9925,0.8925000000000001,0.012649110640673505
S2_1P,final_token,62,0.9925,0.8859999999999999,0.012649110640673505
S2_1P,final_token,63,0.99,0.8719999999999999,0.012747548783981969
S2_3P,final_token,0,0.915,0.8195,0.02966479394838264
S2_3P,final_token,1,0.9315000000000001,0.852,0.03269556544854364
S2_3P,final_token,2,0.9385,0.8645000000000002,0.03743661309466975
S2_3P,final_token,3,0.9359999999999999,0.8705,0.035447143749532214
S2_3P,final_token,4,0.9390000000000001,0.874,0.038522720568516404
S2_3P,final_token,5,0.9404999999999999,0.8859999999999999,0.04498333024576992
S2_3P,final_token,6,0.9424999999999999,0.8775000000000001,0.035461246452994276
S2_3P,final_token,7,0.9484999999999999,0.8939999999999999,0.025622255950637905
S2_3P,final_token,8,0.9404999999999999,0.8925000000000001,0.03249615361854387
S2_3P,final_token,9,0.9595,0.8685,0.016537835408541247
S2_3P,final_token,10,0.9615,0.8435,0.013656500283747671
S2_3P,final_token,11,0.9490000000000001,0.828,0.010074720839804967
S2_3P,final_token,12,0.907,0.8135,0.03321897048374618
S2_3P,final_token,13,0.909,0.8024999999999999,0.05245474239761358
S2_3P,final_token,14,0.9139999999999999,0.7994999999999999,0.04349137845596525
S2_3P,final_token,15,0.9369999999999999,0.8065,0.0319530906173409
S2_3P,final_token,16,0.961,0.8145,0.020223748416156703
S2_3P,final_token,17,0.975,0.8290000000000001,0.01635542723379616
S2_3P,final_token,18,0.975,0.843,0.02067607312813533
S2_3P,final_token,19,0.9725000000000001,0.8474999999999999,0.018165902124584923
S2_3P,final_token,20,0.966,0.8554999999999999,0.022169799277395402
S2_3P,final_token,21,0.9675,0.8510000000000002,0.016955824957813125
S2_3P,final_token,22,0.9724999999999999,0.8590000000000002,0.016881943016134143
S2_3P,final_token,23,0.9780000000000001,0.8630000000000001,0.01443952907819363
S2_3P,final_token,24,0.982,0.868,0.015033296378372887
S2_3P,final_token,25,0.9824999999999999,0.8670000000000002,0.014999999999999977
S2_3P,final_token,26,0.9815000000000002,0.8634999999999999,0.016248076809271945
S2_3P,final_token,27,0.9814999999999999,0.8695000000000002,0.015459624833740308
S2_3P,final_token,28,0.984,0.8744999999999999,0.01328533025558643
S2_3P,final_token,29,0.9785,0.8734999999999999,0.015297058540778351
S2_3P,final_token,30,0.978,0.8630000000000001,0.01478174549909447
