dataset,extraction,layer,auc_vs_all_controls,auc_vs_neutral,auc_std
S2_3P,mean,9,0.8869999999999999,0.7879999999999999,0.04163532154313205
S2_3P,mean,10,0.8845000000000001,0.8100000000000002,0.03915992849840255
S2_3P,mean,11,0.884,0.8085000000000001,0.041551173268633446
S2_3P,mean,12,0.8925000000000001,0.818,0.0358817502360183
S2_3P,mean,13,0.8975,0.834,0.034022051672408
S2_3P,mean,14,0.8985,0.8385,0.03614553914385564
S2_3P,mean,15,0.8985,0.8484999999999999,0.03440930106817048
S2_3P,mean,16,0.9025000000000001,0.8549999999999999,0.0367083096859553
S2_3P,mean,17,0.9035,0.8559999999999999,0.03970516339218362
S2_3P,mean,18,0.901,0.859,0.0391663120551323
S2_3P,mean,19,0.9029999999999999,0.8554999999999999,0.042526462349929864
S2_3P,mean,20,0.9005000000000001,0.86,0.04057092555020158
S2_3P,mean,21,0.8935000000000001,0.8675,0.03484250278036867
S2_3P,mean,22,0.8939999999999999,0.8690000000000001,0.03152776554086889
S2_3P,mean,23,0.898,0.8695,0.030058276730378246
S2_3P,mean,24,0.9019999999999999,0.873,0.030016662039607234
S2_3P,mean,25,0.9039999999999999,0.8785000000000001,0.030683871985132498
S2_3P,mean,26,0.9049999999999999,0.8775000000000001,0.026786190471957714
S2_3P,mean,27,0.9040000000000001,0.8745,0.027910571473905754
S2_3P,mean,28,0.9175000000000001,0.8799999999999999,0.019621416870348567
S2_3P,mean,29,0.9099999999999999,0.8744999999999999,0.027064737205448688
S2_3P,mean,30,0.925,0.8710000000000001,0.023345235059857517
S2_3P,mean,31,0.9279999999999999,0.8714999999999999,0.023947860029656064
S2_3P,mean,32,0.9455,0.873,0.025903667693977228
S2_3P,mean,33,0.951,0.877,0.02741350032374558
S2_3P,mean,34,0.9595,0.8835,0.026191601707417606
S2_3P,mean,35,0.9584999999999999,0.8935000000000001,0.024010414407085928
S2_3P,mean,36,0.9635,0.8945000000000001,0.022671568097509278
S2_3P,mean,37,0.9635,0.8859999999999999,0.025377155080899032
S2_3P,mean,38,0.9434999999999999,0.8800000000000001,0.0315277655408689
S2_3P,mean,39,0.9279999999999999,0.8745,0.05035871324805669
