dataset,extraction,layer,auc_vs_all_controls,auc_vs_neutral,auc_std
S2_3P,mean,18,0.9455,0.8699999999999999,0.021702534414210734
S2_3P,mean,19,0.943,0.8735000000000002,0.02821347195933176
S2_3P,mean,20,0.9494999999999999,0.876,0.024155744658362333
S2_3P,mean,21,0.9515,0.8800000000000001,0.02887905815638731
S2_3P,mean,22,0.95,0.882,0.026410225292488525
S2_3P,mean,23,0.9545,0.8785000000000001,0.02575849374478252
S2_3P,mean,24,0.953,0.8825,0.025758493744782486
S2_3P,mean,25,0.9560000000000001,0.891,0.026391286440793287
S2_3P,mean,26,0.9560000000000001,0.8895,0.03140859754907879
S2_3P,mean,27,0.9550000000000001,0.8915,0.03078148794324276
S2_3P,mean,28,0.9555,0.8885,0.030797727188868987
S2_3P,mean,29,0.9560000000000001,0.8895,0.030108138434649167
S2_3P,mean,30,0.9545,0.8885,0.031638584039112745
S2_3P,mean,31,0.9515,0.892,0.030683871985132467
S2_3P,mean,32,0.9515,0.8915,0.03258066911528982
S2_3P,mean,33,0.9514999999999999,0.897,0.03273377460666582
S2_3P,mean,34,0.95,0.9035,0.03391164991562632
S2_3P,mean,35,0.953,0.9055,0.03151983502494892
S2_3P,mean,36,0.954,0.9095000000000001,0.02874891302293006
S2_3P,mean,37,0.9404999999999999,0.9084999999999999,0.03712815643147395
S2_3P,mean,38,0.9445,0.9109999999999999,0.03284052374734608
S2_3P,mean,39,0.9390000000000001,0.8905000000000001,0.038684622267769406
