model,condition,probe,mean_abs_proj,kind
Gemma_2_27B_instruct,s1s2,fear@L13,345.5955505371094,strict_fixed
Gemma_2_27B_instruct,negval,s1_pain_vector,3240.671875,layerwise
Gemma_2_27B_instruct,negval,s2_pain_vector,1650.6549072265625,layerwise
Gemma_2_27B_instruct,negval,s3_pain_vector,1952.9796142578125,layerwise
Gemma_2_27B_instruct,negval,fear_vector,4841.99462890625,layerwise
Gemma_2_27B_instruct,negval,negemotion_vector,4312.3623046875,layerwise
Gemma_2_27B_instruct,negval,negworld_vector,4438.44921875,layerwise
Gemma_2_27B_instruct,negval,bodysens_vector,1725.1365966796875,layerwise
Gemma_2_27B_instruct,negval,arousal_vector,7127.58251953125,layerwise
Gemma_2_27B_instruct,negval,random_vector,8995.44140625,layerwise
Gemma_2_27B_instruct,negval,numb_vector,3371.786376953125,layerwise
Gemma_2_27B_instruct,negval,s1@L13,627.605712890625,strict_fixed
Gemma_2_27B_instruct,negval,s2@L13,809.6945190429688,strict_fixed
Gemma_2_27B_instruct,negval,negemotion@L13,26.873085021972656,strict_fixed
Gemma_2_27B_instruct,negval,fear@L13,1568.9097900390625,strict_fixed
Gemma_2_27B_instruct,fear,s1_pain_vector,2290.905029296875,layerwise
Gemma_2_27B_instruct,fear,s2_pain_vector,1215.7864990234375,layerwise
Gemma_2_27B_instruct,fear,s3_pain_vector,1383.348388671875,layerwise
Gemma_2_27B_instruct,fear,fear_vector,2986.026611328125,layerwise
Gemma_2_27B_instruct,fear,negemotion_vector,2683.019287109375,layerwise
Gemma_2_27B_instruct,fear,negworld_vector,2609.61328125,layerwise
Gemma_2_27B_instruct,fear,bodysens_vector,1125.1719970703125,layerwise
Gemma_2_27B_instruct,fear,arousal_vector,4383.03955078125,layerwise
Gemma_2_27B_instruct,fear,random_vector,6306.76318359375,layerwise
Gemma_2_27B_instruct,fear,numb_vector,2093.081787109375,layerwise
Gemma_2_27B_instruct,fear,s1@L13,571.9702758789062,strict_fixed
Gemma_2_27B_instruct,fear,s2@L13,329.87054443359375,strict_fixed
Gemma_2_27B_instruct,fear,negemotion@L13,1635.6036376953125,strict_fixed
Gemma_2_27B_instruct,fear,fear@L13,6.241024494171143,strict_fixed
Gemma_2_27B_instruct,s1s2_negval,s1_pain_vector,2388.52783203125,layerwise
Gemma_2_27B_instruct,s1s2_negval,s2_pain_vector,1260.781005859375,layerwise
Gemma_2_27B_instruct,s1s2_negval,s3_pain_vector,1318.3631591796875,layerwise
Gemma_2_27B_instruct,s1s2_negval,fear_vector,3526.568115234375,layerwise
Gemma_2_27B_instruct,s1s2_negval,negemotion_vector,3177.8857421875,layerwise
Gemma_2_27B_instruct,s1s2_negval,negworld_vector,3207.341796875,layerwise
Gemma_2_27B_instruct,s1s2_negval,bodysens_vector,1307.51806640625,layerwise
Gemma_2_27B_instruct,s1s2_negval,arousal_vector,5011.10693359375,layerwise
Gemma_2_27B_instruct,s1s2_negval,random_vector,6597.81689453125,layerwise
Gemma_2_27B_instruct,s1s2_negval,numb_vector,2510.93798828125,layerwise
Gemma_2_27B_instruct,s1s2_negval,s1@L13,10.76197338104248,strict_fixed
Gemma_2_27B_instruct,s1s2_negval,s2@L13,6.485370635986328,strict_fixed
Gemma_2_27B_instruct,s1s2_negval,negemotion@L13,17.949905395507812,strict_fixed
Gemma_2_27B_instruct,s1s2_negval,fear@L13,1167.46337890625,strict_fixed
Gemma_2_27B_instruct,s1s2_fear,s1_pain_vector,2496.169189453125,layerwise
Gemma_2_27B_instruct,s1s2_fear,s2_pain_vector,1320.4091796875,layerwise
Gemma_2_27B_instruct,s1s2_fear,s3_pain_vector,1483.379638671875,layerwise
Gemma_2_27B_instruct,s1s2_fear,fear_vector,3311.7353515625,layerwise
Gemma_2_27B_instruct,s1s2_fear,negemotion_vector,3004.534912109375,layerwise
Gemma_2_27B_instruct,s1s2_fear,negworld_vector,2972.11328125,layerwise
Gemma_2_27B_instruct,s1s2_fear,bodysens_vector,1374.40771484375,layerwise
Gemma_2_27B_instruct,s1s2_fear,arousal_vector,4966.84033203125,layerwise
Gemma_2_27B_instruct,s1s2_fear,random_vector,7037.251953125,layerwise
Gemma_2_27B_instruct,s1s2_fear,numb_vector,2270.079833984375,layerwise
Gemma_2_27B_instruct,s1s2_fear,s1@L13,8.947425842285156,strict_fixed
Gemma_2_27B_instruct,s1s2_fear,s2@L13,5.012796401977539,strict_fixed
Gemma_2_27B_instruct,s1s2_fear,negemotion@L13,1507.4525146484375,strict_fixed
Gemma_2_27B_instruct,s1s2_fear,fear@L13,7.1120405197143555,strict_fixed
Gemma_2_27B_instruct,random,s1_pain_vector,2286.6669921875,layerwise
Gemma_2_27B_instruct,random,s2_pain_vector,1200.977783203125,layerwise
Gemma_2_27B_instruct,random,s3_pain_vector,1387.4117431640625,layerwise
Gemma_2_27B_instruct,random,fear_vector,3028.200439453125,layerwise
Gemma_2_27B_instruct,random,negemotion_vector,2733.282470703125,layerwise
Gemma_2_27B_instruct,random,negworld_vector,2656.829833984375,layerwise
Gemma_2_27B_instruct,random,bodysens_vector,1145.13623046875,layerwise
Gemma_2_27B_instruct,random,arousal_vector,4453.349609375,layerwise
Gemma_2_27B_instruct,random,random_vector,6290.232421875,layerwise
Gemma_2_27B_instruct,random,numb_vector,2157.131103515625,layerwise
Gemma_2_27B_instruct,random,s1@L13,664.0917358398438,strict_fixed
Gemma_2_27B_instruct,random,s2@L13,344.6402587890625,strict_fixed
Gemma_2_27B_instruct,random,negemotion@L13,1891.1370849609375,strict_fixed
Gemma_2_27B_instruct,random,fear@L13,615.4130859375,strict_fixed
